textId,speaker,text,TOXICITY,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL
65,ROMNEY,"And — and so we — we took a concerted effort to go out and find women who had backgrounds that could be qualified to become members of our cabinet. I went to a number of women’s groups and said, “Can you help us find folks,” and they brought us whole binders full of women. I was proud of the fact that after I staffed my Cabinet and my senior staff, that the University of New York in Albany did a survey of all 50 states, and concluded that mine had more women in senior leadership positions than any other state in America. Now one of the reasons I was able to get so many good women to be part of that team was because of our recruiting effort. But number two, because I recognized that if you’re going to have women in the workforce that sometimes you need to be more flexible. My chief of staff, for instance, had two kids that were still in school. She said, I can’t be here until 7 or 8 o’clock at night. I need to be able to get home at 5 o’clock so I can be there for making dinner for my kids and being with them when they get home from school. So we said fine. Let’s have a flexible schedule so you can have hours that work for you. We’re going to have to have employers in the new economy, in the economy I’m going to bring to play, that are going to be so anxious to get good workers they’re going to be anxious to hire women. In the — in the last women have lost 580,000 jobs. That’s the net of what’s happened in the last four years. We’re still down 580,000 jobs. I mentioned 31/2 million women, more now in poverty than four years ago. What we can do to help young women and women of all ages is to have a strong economy, so strong that employers that are looking to find good employees and bringing them into their workforce and adapting to a flexible work schedule that gives women opportunities that they would otherwise not be able to afford. This is what I have done. It’s what I look forward to doing and I know what it takes to make an economy work, and I know what a working economy looks like. And an economy with 7.8 percent unemployment is not a real strong economy. An economy that has 23 million people looking for work is not a strong economy.",0.104795754,0.8673678,0.8552333,0.46364117,0.89834946,0.767409,0.8880243,0.83661246
66,ROMNEY,I’m going to help women in America get good work by getting a stronger economy and by supporting women in the workforce.,0.030034892,0.80393296,0.74094504,0.09724766,0.14423282,0.4447776,0.3604497,0.8660266
67,OBAMA,"Katherine, I just want to point out that when Governor Romney’s campaign was asked about the Lilly Ledbetter bill, whether he supported it? He said, “I’ll get back to you.” And that’s not the kind of advocacy that women need in any economy. Now, there are some other issues that have a bearing on how women succeed in the workplace. For example, their healthcare. You know a major difference in this campaign is that Governor Romney feels comfortable having politicians in Washington decide the health care choices that women are making. I think that’s a mistake. In my health care bill, I said insurance companies need to provide contraceptive coverage to everybody who is insured. Because this is not just a — a health issue, it’s an economic issue for women. It makes a difference. This is money out of that family’s pocket. Governor Romney not only opposed it, he suggested that in fact employers should be able to make the decision as to whether or not a woman gets contraception through her insurance coverage. That’s not the kind of advocacy that women need. When Governor Romney says that we should eliminate funding for Planned Parenthood, there are millions of women all across the country, who rely on Planned Parenthood for, not just contraceptive care, they rely on it for mammograms, for cervical cancer screenings. That’s a pocketbook issue for women and families all across the country. And it makes a difference in terms of how well and effectively women are able to work. When we talk about child care, and the credits that we’re providing. That makes a difference in whether they can go out there and — and earn a living for their family. These are not just women’s issues. These are family issues. These are economic issues. And one of the things that makes us grow as an economy is when everybody participates and women are getting the same fair deal as men are.",0.09828771,0.9029142,0.8879038,0.3337865,0.88293505,0.7083085,0.8653101,0.86550415
68,OBAMA,And I’ve got two daughters and I want to make sure that they have the same opportunities that anybody’s sons have. That’s part of what I’m fighting for as president of the United States.,0.017215505,0.9007884,0.83673143,0.13764244,0.15436298,0.7010977,0.2105674,0.88168186
69,ROMNEY,"Thank you. And I appreciate that question. I just want to make sure that, I think I was supposed to get that last answer, but I want to point out that that I don’t believe…",0.014890783,0.83696914,0.38564745,0.80922145,0.15776905,0.4713463,0.07494016,0.86924106
70,OBAMA,"I don’t think so, Candy.",0.008984734,0.62418544,0.3651927,0.36358526,0.08111562,0.4923819,0.02573916,0.68948036
71,ROMNEY,… I don’t believe…,0.016712861,0.54517925,0.34489664,0.49640843,0.07850564,0.5350778,0.029091854,0.56494874
72,OBAMA,I want to make sure our timekeepers are working here.,0.01633588,0.65557843,0.3499417,0.1276825,0.07980745,0.4447776,0.11142057,0.7916484
73,ROMNEY,The time — the time…,0.014827953,0.3071033,0.25620726,0.44215542,0.10361524,0.3689464,0.02573916,0.63335454
74,ROMNEY,I’d just note that I don’t believe that bureaucrats in Washington should tell someone whether they can use contraceptives or not. And I don’t believe employers should tell someone whether they could have contraceptive care of not. Every woman in America should have access to contraceptives. And — and the — and the president’s statement of my policy is completely and totally wrong.,0.08637348,0.8863722,0.8447535,0.61340094,0.62120146,0.57774353,0.4574139,0.7811269
75,OBAMA,Governor…,0.011120965,0.55402756,0.3499417,0.56522816,0.20716603,0.50213134,0.079235196,0.7141184
76,ROMNEY,"Let me come back and — and answer your question. President Bush and I are — are different people and these are different times and that’s why my five point plan is so different than what he would have done. I mean for instance, we can now, by virtue of new technology actually get all the energy we need in North America without having to go to the — the Arabs or the Venezuelans or anyone else. That wasn’t true in his time, that’s why my policy starts with a very robust policy to get all that energy in North America — become energy secure. Number two, trade — I’ll crack down on China, President Bush didn’t. I’m also going to dramatically expand trade in Latin America. It’s been growing about 12 percent per year over a long period of time. I want to add more free trade agreements so we’ll have more trade. Number three, I’m going to get us to a balanced budget. President Bush didn’t. President Obama was right, he said that that was outrageous to have deficits as high as half a trillion dollars under the Bush years. He was right, but then he put in place deficits twice that size for every one of his four years. And his forecast for the next four years is more deficits, almost that large. So that’s the next area I’m different than President Bush. And then let’s take the last one, championing small business. Our party has been focused too long. I came through small business. I understand how hard it is to start a small business. That’s why everything I’ll do is designed to help small businesses grow and add jobs. I want to keep their taxes down on small business. I want regulators to see their job as encouraging small enterprise, not crushing it. And the thing I find the most troubling about Obama Care, well it’s a long list, but one of the things I find most troubling is that when you go out and talk to small businesses and ask them what they think about it, they tell you it keeps them from hiring more people. My priority is jobs. I know how to make that happen. And President Bush has a very different path for a very different time. My path is designed in getting small businesses to grow and hire people.",0.10522962,0.92243785,0.7007484,0.39601225,0.86431354,0.8089143,0.8708807,0.8651557
77,OBAMA,"Well, first of all, I think it’s important to tell you that we did come in during some tough times. We were losing 800,000 jobs a month when I started. But we had been digging our way out of policies that were misplaced and focused on the top doing very well and middle class folks not doing well. Now, we’ve seen 30 consecutive — 31 consecutive months of job growth; 5.2 million new jobs created. And the plans that I talked about will create even more. But when Governor Romney says that he has a very different economic plan, the centerpiece of his economic plan are tax cuts. That’s what took us from surplus to deficit. When he talks about getting tough on China, keep in mind that Governor Romney invested in companies that were pioneers of outsourcing to China, and is currently investing in countries — in companies that are building surveillance equipment for China to spy on its own folks. That’s — Governor, you’re the last person who’s going to get tough on China. And what we’ve done when it comes to trade is not only sign three trade deals to open up new markets, but we’ve also set up a task force for trade that goes after anybody who is taking advantage of American workers or businesses and not creating a level playing field. We’ve brought twice as many cases against unfair trading practices than the previous administration and we’ve won every single one that’s been decided. When I said that we had to make sure that China was not flooding our domestic market with cheap tires, Governor Romney said I was being protectionist; that it wouldn’t be helpful to American workers. Well, in fact we saved 1,000 jobs. And that’s the kind of tough trade actions that are required. But the last point I want to make is this. You know, there are some things where Governor Romney is different from George Bush. George Bush didn’t propose turning Medicare into a voucher. George Bush embraced comprehensive immigration reform. He didn’t call for self-deportation. George Bush never suggested that we eliminate funding for Planned Parenthood, so there are differences between Governor Romney and George Bush, but they’re not on economic policy. In some ways, he’s gone to a more extreme place when it comes to social policy. And I think that’s a mistake. That’s not how we’re going to move our economy forward.",0.10522962,0.8702885,0.770788,0.617099,0.8778348,0.7270335,0.8880243,0.87175035
78,OBAMA,"Well, we’ve gone through a tough four years. There’s no doubt about it. But four years ago, I told the American people and I told you I would cut taxes for middle class families. And I did. I told you I’d cut taxes for small businesses, and I have. I said that I’d end the war in Iraq, and I did. I said we’d refocus attention on those who actually attacked us on 9/11, and we have gone after Al Qaeda’s leadership like never before and Osama bin Laden is dead.",0.14082454,0.88378054,0.75372165,0.42996442,0.45431757,0.8027778,0.5517216,0.8516385
79,OBAMA,"I said that we would put in place health care reform to make sure that insurance companies can’t jerk you around and if you don’t have health insurance, that you’d have a chance to get affordable insurance, and I have. I committed that I would rein in the excesses of Wall Street, and we passed the toughest Wall Street reforms since the 1930s. We’ve created five million jobs, and gone from 800 jobs a month being lost, and we are making progress. We saved an auto industry that was on the brink of collapse. Now, does that mean you’re not struggling? Absolutely not. A lot of us are. And that’s why the plan that I’ve put forward for manufacturing and education, and reducing our deficit in a sensible way, using the savings from ending wars, to rebuild America and putting people back to work. Making sure that we are controlling our own energy, but not only the energy of today, but also the energy of the future. All of those things will make a difference, so the point is the commitments I’ve made, I’ve kept. And those that I haven’t been able to keep, it’s not for lack of trying and we’re going to get it done in a second term. But, you should pay attention to this campaign, because Governor Romney has made some commitments as well. And I suspect he’ll keep those too. You know when members of the Republican Congress say, “We’re going to sign a no tax pledge, so that we don’t ask a dime for millionaires and billionaires to reduce our deficit so we can still invest in education, and helping kids go to college. He said, “Me too.” When they said, “We’re going to cut Planned Parenthood funding.” He said, “Me too.” When he said, “We’re going to repeal Obamacare. First thing I’m going to do,” despite the fact that it’s the same health care plan that he passed in Massachusetts and is working well. He said, “Me too.” That is not the kind of leadership that you need, but you should expect that those are promises he’s going to keep.",0.20335422,0.89916015,0.82839113,0.5296796,0.8355141,0.7087508,0.895189,0.9057772
80,OBAMA,"…the choice in this election is going to be whose promises are going to be more likely to help you in your life? Make sure your kids can go to college. Make sure that you are getting a good paying job, making sure that Medicare and Social Security…",0.016712861,0.26038522,0.6998729,0.61895037,0.25613374,0.075648546,0.30461946,0.7118687
81,OBAMA,…will be there for you.,0.01859777,0.49928698,0.7542791,0.077350765,0.10932987,0.4803331,0.10062571,0.786674
82,ROMNEY,"I think you know better. I think you know that these last four years haven’t been so good as the president just described and that you don’t feel like your confident that the next four years are going to be much better either. I can tell you that if you were to elect President Obama, you know what you’re going to get. You’re going to get a repeat of the last four years. We just can’t afford four more years like the last four years. He said that by now we’d have unemployment at 5.4 percent. The difference between where it is and 5.4 percent is 9 million Americans without work. I wasn’t the one that said 5.4 percent. This was the president’s plan. Didn’t get there. He said he would have by now put forward a plan to reform Medicare and Social Security, because he pointed out they’re on the road to bankruptcy. He would reform them. He’d get that done. He hasn’t even made a proposal on either one. He said in his first year he’d put out an immigration plan that would deal with our immigration challenges. Didn’t even file it. This is a president who has not been able to do what he said he’d do. He said that he’d cut in half the deficit. He hasn’t done that either. In fact, he doubled it. He said that by now middle-income families would have a reduction in their health insurance premiums by $2,500 a year. It’s gone up by $2,500 a year. And if Obamacare is passed, or implemented — it’s already been passed — if it’s implemented fully, it’ll be another $2,500 on top.",0.10653123,0.63716775,0.8151731,0.5144596,0.83988875,0.46242416,0.8229188,0.69905347
83,ROMNEY,"The middle class is getting crushed under the policies of a president who has not understood what it takes to get the economy working again. He keeps saying, “Look, I’ve created 5 million jobs.” That’s after losing 5 million jobs. The entire record is such that the unemployment has not been reduced in this country. The unemployment, the number of people who are still looking for work, is still 23 million Americans. There are more people in poverty, one out of six people in poverty. How about food stamps? When he took office, 32 million people were on food stamps. Today, 47 million people are on food stamps. How about the growth of the economy? It’s growing more slowly this year than last year, and more slowly last year than the year before. The president wants to do well. I understand. But the policies he’s put in place from Obamacare to Dodd-Frank to his tax policies to his regulatory policies, these policies combined have not let this economy take off and grow like it could have. You might say, “Well, you got an example of one that worked better?” Yeah, in the Reagan recession where unemployment hit 10.8 percent, between that period — the end of that recession and the equivalent of time to today, Ronald Reagan’s recovery created twice as many jobs as this president’s recovery. Five million jobs doesn’t even keep up with our population growth. And the only reason the unemployment rate seems a little lower today is because of all the people that have dropped out of the workforce. The president has tried, but his policies haven’t worked. He’s great as a — as a — as a speaker and describing his plans and his vision. That’s wonderful, except we have a record to look at. And that record shows he just hasn’t been able to cut the deficit, to put in place reforms for Medicare and Social Security to preserve them, to get us the rising incomes we need. Median income is down $4,300 a family and 23 million Americans out of work. That’s what this election is about. It’s about who can get the middle class in this country a bright and prosperous future and assure our kids the kind of hope and optimism they deserve.",0.17285149,0.84911114,0.8612352,0.4084155,0.8839479,0.5759005,0.894178,0.83439
84,OBAMA,This is for Governor Romney?,0.021549871,0.24385335,0.07050485,0.81152916,0.046886425,0.11621268,0.009271503,0.55559266
85,ROMNEY,Is it Loraina?,0.01426248,0.16764005,0.10248567,0.68173164,0.03264134,0.22465663,0.010759453,0.5876961
86,ROMNEY,Lorraine?,0.0023090139,0.40150738,0.25620726,0.6226572,0.16462365,0.44916433,0.071766086,0.66424555
87,ROMNEY,Lorraine.,0.001672857,0.513052,0.3499417,0.39910868,0.21453366,0.52780753,0.10771486,0.714869
88,ROMNEY,"Good, thanks.",0.008482091,0.72545785,0.5142303,0.57913995,0.089099705,0.4145413,0.065543100000000007,0.8615765
89,ROMNEY,"Thank you. Lorraine? Did I get that right? Good. Thank you for your question. And let me step back and tell you what I would like to do with our immigration policy broadly and include an answer to your question. But first of all, this is a nation of immigrants. We welcome people coming to this country as immigrants. My dad was born in Mexico of American parents; Ann’s dad was born in Wales and is a first-generation American. We welcome legal immigrants into this country. I want our legal system to work better. I want it to be streamlined. I want it to be clearer. I don’t think you have to — shouldn’t have to hire a lawyer to figure out how to get into this country legally. I also think that we should give visas to people — green cards, rather, to people who graduate with skills that we need. People around the world with accredited degrees in science and math get a green card stapled to their diploma, come to the U.S. of A. We should make sure our legal system works. Number two, we’re going to have to stop illegal immigration. There are 4 million people who are waiting in line to get here legally. Those who’ve come here illegally take their place. So I will not grant amnesty to those who have come here illegally. What I will do is I’ll put in place an employment verification system and make sure that employers that hire people who have come here illegally are sanctioned for doing so. I won’t put in place magnets for people coming here illegally. So for instance, I would not give driver’s licenses to those that have come here illegally as the president would. The kids of those that came here illegally, those kids, I think, should have a pathway to become a permanent resident of the United States and military service, for instance, is one way they would have that kind of pathway to become a permanent resident.",0.09438288,0.90543216,0.8542132,0.5575692,0.8501912,0.7931213,0.8880243,0.88757557
90,ROMNEY,"Now when the president ran for office, he said that he’d put in place, in his first year, a piece of legislation — he’d file a bill in his first year that would reform our — our immigration system, protect legal immigration, stop illegal immigration. He didn’t do it. He had a Democrat House, a Democrat Senate, super majority in both Houses. Why did he fail to even promote legislation that would have provided an answer for those that want to come legally and for those that are here illegally today? What’s a question I think the — the president will have a chance to answer right now.",0.10826672,0.61125344,0.58772856,0.80676794,0.7069556,0.31247786,0.7109935,0.6471633
91,OBAMA,"Good, I look forward to it. Was — Lorranna — Lorraine — we are a nation of immigrants. I mean we’re just a few miles away from Ellis Island. We all understand what this country has become because talent from all around the world wants to come here. People are willing to take risks. People who want to build on their dreams and make sure their kids have an even bigger dreams than they have. But we’re also a nation of laws. So what I’ve said is we need to fix a broken immigration system and I’ve done everything that I can on my own and sought cooperation from Congress to make sure that we fix the system. The first thing we did was to streamline the legal immigration system, to reduce the backlog, make it easier, simpler and cheaper for people who are waiting in line, obeying the law to make sure that they can come here and contribute to our country and that’s good for our economic growth. They’ll start new businesses. They’ll make things happen to create jobs here in the United States. Number two, we do have to deal with our border so we put more border patrol on the — any time in history and the flow of undocumented works across the border is actually lower than it’s been in 40 years. What I’ve also said is if we’re going to go after folks who are here illegally, we should do it smartly and go after folks who are criminals, gang bangers, people who are hurting the community, not after students, not after folks who are here just because they’re trying to figure out how to feed their families. And that’s what we’ve done. And what I’ve also said is for young people who come here, brought here often times by their parents. Had gone to school here, pledged allegiance to the flag. Think of this as their country. Understand themselves as Americans in every way except having papers. And we should make sure that we give them a pathway to citizenship. And that’s what I’ve done administratively. Now, Governor Romney just said, you know he wants to help those young people too, but during the Republican primary, he said, “I will veto the DREAM Act”, that would allow these young people to have access.” His main strategy during the Republican primary was to say, “We’re going to encourage self-deportation.” Making life so miserable on folks that they’ll leave. He called the Arizona law a model for the nation. Part of the Arizona law said that law enforcement officers could stop folks because they suspected maybe they looked like they might be undocumented workers and check their papers. You know what? If my daughter or yours looks to somebody like they’re not a citizen, I don’t want — I don’t want to empower somebody like that. So, we can fix this system in a comprehensive way. And when Governor Romney says, the challenge is, “Well Obama didn’t try.” That’s not true. I have sat down with Democrats and Republicans at the beginning of my term. And I said, let’s fix this system. Including Senators previously who had supported it on the Republican side. But it’s very hard for Republican’s in Congress to support comprehensive immigration reform, if their standard bearer has said that, this is not something I’m interested in supporting.",0.0969861,0.89639974,0.8517045,0.48531243,0.8954152,0.75943667,0.895189,0.8767391
92,ROMNEY,Yes.,0.009487377,0.61555785,0.42085356,0.6969121,0.21453366,0.46242416,0.07387768,0.7078785
93,ROMNEY,"No, let — let — let me go back and speak to the points that the president made and — and — and let’s get them correct. I did not say that the Arizona law was a model for the nation in that aspect. I said that the E-Verify portion of the Arizona law, which is — which is the portion of the law which says that employers could be able to determine whether someone is here illegally or not illegally, that that was a model for the nation. That’s number one. Number two, I asked the president a question I think Hispanics and immigrants all over the nation have asked. He was asked this on Univision the other day. Why, when you said you’d filed legislation in your first year didn’t you do it? And he didn’t answer. He — he doesn’t answer that question. He said the standard bearer wasn’t for it. I’m glad you thought I was a standard bearer four years ago, but I wasn’t. Four years ago you said in your first year you would file legislation. In his first year, I was just getting — licking my wounds from having been beaten by John McCain, all right. I was not the standard bearer. My — my view is that this president should have honored his promise to do as he said. Now, let me mention one other thing, and that is self-deportation says let people make their own choice. What I was saying is, we’re not going to round up 12 million people, undocumented illegals, and take them out of the nation. Instead let people make their own choice. And if they — if they find that — that they can’t get the benefits here that they want and they can’t — and they can’t find the job they want, then they’ll make a decision to go a place where — where they have better opportunities. But I’m not in favor of rounding up people and — and — and taking them out of this country. I am in favor, as the president has said, and I agree with him, which is that if people have committed crimes we got to get them out of this country.",0.063818829999999993,0.9257699,0.82725537,0.7380739,0.8664169,0.70521766,0.8531582,0.8700206
94,ROMNEY,"Let me mention something else the president said. It was a moment ago and I didn’t get a chance to, when he was describing Chinese investments and so forth.",0.021903414,0.33010924,0.15846217,0.6328792,0.23322205,0.5814187,0.13204911,0.7430121
95,OBAMA,Candy? Hold on a second. The…,0.02685301,0.363303,0.15846217,0.45441046,0.05263899,0.5442324,0.022456866,0.618977
96,ROMNEY,"Mr. President, I’m still speaking.",0.0201057,0.7189549,0.31996915,0.5915038,0.062164437,0.3689464,0.055537287,0.8554841
97,ROMNEY,"Mr. President, let me finish.",0.09525062,0.43502206,0.29028806,0.5347279,0.08111562,0.3689464,0.05070595,0.7910628
98,ROMNEY,I’ve gotta continue.,0.022021262,0.8400831,0.5121217,0.14768031,0.025386803,0.6712685,0.018450918,0.7470143
99,ROMNEY,"Just going to make a point. Any investments I have over the last eight years have been managed by a blind trust. And I understand they do include investments outside the United States, including in — in Chinese companies. Mr. President, have you looked at your pension? Have you looked at your pension?",0.048594624,0.391925,0.53335375,0.71042866,0.45237634,0.7266118,0.51095223,0.7983914
100,OBAMA,I’ve got to say…,0.019351736,0.8153271,0.33987126,0.48531243,0.04462844,0.751708,0.013022356,0.7521752
101,ROMNEY,"Mr. President, have you looked at your pension?",0.026145924,0.10090817,0.17903334,0.7636556,0.06832278,0.17841814,0.029091854,0.4982369
102,OBAMA,"You know, I — I don’t look at my pension. It’s not as big as yours so it doesn’t take as long.",0.034748793,0.6415057,0.57676435,0.16798511,0.17501675,0.7329521,0.0914217,0.6626846
103,ROMNEY,"Well, let me give you some advice.",0.026735162,0.3395551,0.470526,0.20355904,0.07209374,0.3641711,0.046923243,0.65334845
104,OBAMA,I don’t check it that often.,0.013257195,0.62850696,0.22768863,0.11831558,0.056164473,0.7299896,0.055537287,0.68789035
105,ROMNEY,Let me give you some advice. Look at your pension. You also have investments in Chinese companies. You also have investments outside the United States. You also have investments through a Cayman’s trust.,0.02779579,0.10090817,0.470526,0.41776362,0.3724099,0.4188109,0.45782965,0.66112393
106,OBAMA,I thought we were talking about immigration.,0.02826718,0.5038683,0.115081154,0.7416809,0.07463925,0.25447714,0.05070595,0.5630719
107,OBAMA,I do want to make sure that…,0.015833238,0.740933,0.4805642,0.5221292,0.06832278,0.59809005,0.041384697,0.8113371
108,OBAMA,"I do want to make sure that — I do want to make sure that we just understand something. Governor Romney says he wasn’t referring to Arizona as a model for the nation. His top adviser on immigration is the guy who designed the Arizona law, the entirety of it; not E-Verify, the whole thing. That’s his policy. And it’s a bad policy. And it won’t help us grow. Look, when we think about immigration, we have to understand there are folks all around the world who still see America as the land of promise. And they provide us energy and they provide us innovation and they start companies like Intel and Google. And we want to encourage that. Now, we’ve got to make sure that we do it in a smart way and a comprehensive way, and we make the legal system better. But when we make this into a divisive political issue, and when we don’t have bipartisan support — I can deliver, Governor, a whole bunch of Democrats to get comprehensive immigration reform done, and we can’t…",0.11388343,0.88353384,0.7094724,0.61524916,0.8308454,0.48464248,0.8099247,0.8912344
109,ROMNEY,I’ll get it done. I’ll get it done. First year…,0.019100413,0.8026693,0.4954017,0.091476426,0.04575446,0.72114205,0.052624613,0.72013307
110,OBAMA,… we can’t — we have not seen Republicans serious about this issue at all. And it’s time for them to get serious on it.,0.032156147,0.63283473,0.3051104,0.11831558,0.026405884,0.18884712,0.055537287,0.548159
111,OBAMA,This used to be a bipartisan issue.,0.013005874,0.6976808,0.20909274,0.08704651,0.08641282,0.39763463,0.10533433,0.7430121
112,OBAMA,"OK. Hi, Kerry.",0.010618322,0.7047565,0.5142303,0.61155427,0.10077741,0.48464248,0.06967372,0.796044
113,OBAMA,I’m sorry. What’s your name?,0.022964042,0.6625515,0.535495,0.7555536,0.07209374,0.60843647,0.028247233,0.68471515
114,OBAMA,Great to see you.,0.019226074,0.78503984,0.62783974,0.5865508,0.09045299,0.53690284,0.079235196,0.86262506
115,OBAMA,Ah.,0.014639461,0.5038683,0.44796285,0.50928706,0.16462365,0.45798835,0.0665686,0.7322025
116,OBAMA,"Well, let me first of all talk about our diplomats, because they serve all around the world and do an incredible job in a very dangerous situation. And these aren’t just representatives of the United States, they are my representatives. I send them there, oftentimes into harm’s way. I know these folks and I know their families. So nobody is more concerned about their safety and security than I am. So as soon as we found out that the Benghazi consulate was being overrun, I was on the phone with my national security team and I gave them three instructions. Number one, beef up our security and procedures, not just in Libya, but at every embassy and consulate in the region. Number two, investigate exactly what happened, regardless of where the facts lead us, to make sure folks are held accountable and it doesn’t happen again. And number three, we are going to find out who did this and we’re going to hunt them down, because one of the things that I’ve said throughout my presidency is when folks mess with Americans, we go after them.",0.11078331,0.91594183,0.8519834,0.66378844,0.6385043,0.7684882,0.628466,0.881173
117,OBAMA,"Now Governor Romney had a very different response. While we were still dealing with our diplomats being threatened, Governor Romney put out a press release, trying to make political points, and that’s not how a commander in chief operates. You don’t turn national security into a political issue. Certainly not right when it’s happening. And people — not everybody agrees with some of the decisions I’ve made. But when it comes to our national security, I mean what I say. I said I’d end the war in Libya — in — in Iraq, and I did. I said that we’d go after al-Qaeda and bin Laden, we have. I said we’d transition out of Afghanistan, and start making sure that Afghans are responsible for their own security, that’s what I’m doing. And when it comes to this issue, when I say that we are going to find out exactly what happened, everybody will be held accountable. And I am ultimately responsible for what’s taking place there because these are my folks, and I’m the one who has to greet those coffins when they come home. You know that I mean what I say.",0.09112182,0.8930526,0.808642,0.6600238,0.7659713,0.6685254,0.66199046,0.8769104
118,ROMNEY,"Thank you Kerry for your question, it’s an important one. And — and I — I think the president just said correctly that the buck does stop at his desk and — and he takes responsibility for — for that — for the failure in providing those security resources, and — and those terrible things may well happen from time to time. I — I’m — I feel very deeply sympathetic for the families of those who lost loved ones. And today there’s a memorial service for one of those that was lost in this tragedy. We — we think of their families and care for them deeply. There were other issues associated with this — with this tragedy. There were many days that passed before we knew whether this was a spontaneous demonstration, or actually whether it was a terrorist attack.",0.048842013,0.9074766,0.9212145,0.5626723,0.8150053,0.61233866,0.774719,0.88421816
119,ROMNEY,"And there was no demonstration involved. It was a terrorist attack and it took a long time for that to be told to the American people. Whether there was some misleading, or instead whether we just didn’t know what happened, you have to ask yourself why didn’t we know five days later when the ambassador to the United Nations went on TV to say that this was a demonstration. How could we have not known? But I find more troubling than this, that on — on the day following the assassination of the United States ambassador, the first time that’s happened since 1979, when — when we have four Americans killed there, when apparently we didn’t know what happened, that the president, the day after that happened, flies to Las Vegas for a political fund-raiser, then the next day to Colorado for another event, other political event. I think these — these actions taken by a president and a leader have symbolic significance and perhaps even material significance in that you’d hope that during that time we could call in the people who were actually eyewitnesses. We’ve read their accounts now about what happened. It was very clear this was not a demonstration. This was an attack by terrorists. And this calls into question the president’s whole policy in the Middle East. Look what’s happening in Syria, in Egypt, now in Libya. Consider the distance between ourselves and — and Israel, the president said that — that he was going to put daylight between us and Israel. We have Iran four years closer to a nuclear bomb. Syria — Syria’s not just a tragedy of 30,000 civilians being killed by a military, but also a strategic — strategically significant player for America. The president’s policies throughout the Middle East began with an apology tour and — and — and pursue a strategy of leading from behind, and this strategy is unraveling before our very eyes.",0.14256015,0.6976808,0.8538419,0.6431432,0.87629336,0.44040793,0.813489,0.6974527
120,OBAMA,"Secretary Clinton has done an extraordinary job. But she works for me. I’m the president and I’m always responsible, and that’s why nobody’s more interested in finding out exactly what happened than I do. The day after the attack, governor, I stood in the Rose Garden and I told the American people in the world that we are going to find out exactly what happened. That this was an act of terror and I also said that we’re going to hunt down those who committed this crime. And then a few days later, I was there greeting the caskets coming into Andrews Air Force Base and grieving with the families. And the suggestion that anybody in my team, whether the Secretary of State, our U.N. Ambassador, anybody on my team would play politics or mislead when we’ve lost four of our own, governor, is offensive. That’s not what we do. That’s not what I do as president, that’s not what I do as Commander in Chief.",0.15656179,0.88686633,0.8851246,0.5296796,0.62888235,0.7414508,0.6554188,0.8743363
121,ROMNEY,"Yes, I — I…",0.007979449,0.69414884,0.28538823,0.6656723,0.10077741,0.63740736,0.029091854,0.679965
122,ROMNEY,I — I think interesting the president just said something which — which is that on the day after the attack he went into the Rose Garden and said that this was an act of terror.,0.09351514,0.59408754,0.43065208,0.7118858,0.2108423,0.59622705,0.22739035,0.6974527
123,OBAMA,That’s what I said.,0.01237757,0.5717977,0.25140157,0.6069435,0.089099705,0.4713463,0.029091854,0.64870656
124,ROMNEY,"You said in the Rose Garden the day after the attack, it was an act of terror. It was not a spontaneous demonstration, is that what you’re saying?",0.0438942,0.4670914,0.423297,0.8993832,0.297003,0.069993705,0.16497827,0.5279652
125,OBAMA,Please proceed governor.,0.030506283,0.50845575,0.3499417,0.5927432,0.10646603,0.30789703,0.052624613,0.68948036
126,ROMNEY,I want to make sure we get that for the record because it took the president 14 days before he called the attack in Benghazi an act of terror.,0.07608539,0.5762543,0.58772856,0.6069435,0.28532976,0.59809005,0.39335477,0.658008
127,OBAMA,Get the transcript.,0.014136819,0.2772712,0.115081154,0.4269254,0.117999926,0.32634202,0.064521715,0.57248515
128,OBAMA,"Can you say that a little louder, Candy?",0.048842013,0.3490304,0.2707453,0.75410736,0.060951967,0.44040793,0.0145520475,0.52978563
129,ROMNEY,This — the administration — the administration indicated this was a reaction to a video and was a spontaneous reaction.,0.023671126,0.112080015,0.18324682,0.08269084,0.19622535,0.13196917,0.18916914,0.4871909
130,ROMNEY,"It took them a long time to say this was a terrorist act by a terrorist group. And to suggest — am I incorrect in that regard, on Sunday, the — your secretary —",0.19219314,0.21123351,0.26103324,0.8745195,0.2294551,0.18186516,0.1794269,0.4290737
131,OBAMA,Candy?,0.01225191,0.2772712,0.19173165,0.5423189,0.089099705,0.3641711,0.030794177,0.63030756
132,ROMNEY,"Excuse me. The ambassador of the United Nations went on the Sunday television shows and spoke about how — I’d like to understand who it was that did this, what the idea was behind it, why it led to the violence, thousands of guns going to Mexican drug lords.",0.30502358,0.34428877,0.4954017,0.85217524,0.32037753,0.34038833,0.23080833,0.44173583
133,OBAMA,"Candy, I’m —",0.016210219,0.68710047,0.44051635,0.39910868,0.050319668,0.65083784,0.031652197,0.72013307
134,ROMNEY,— this was a spontaneous —,0.034984488,0.60266054,0.34489664,0.31740737,0.117999926,0.60843647,0.06967372,0.7510267
