textId,speaker,text,TOXICITY,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL
11,TRUMP,Am I allowed to respond to that? I assume I am.,0.02685301,0.49928698,0.09935612,0.92383367,0.08507892,0.3498539,0.01609901,0.6066054
12,TRUMP,"It’s just words, folks. It’s just words. Those words, I’ve been hearing them for many years. I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed. I’ve heard them where Hillary is constantly talking about the inner cities of our country, which are a disaster education-wise, job-wise, safety-wise, in every way possible. I’m going to help the African-Americans. I’m going to help the Latinos, Hispanics. I am going to help the inner cities. She’s done a terrible job for the African-Americans. She wants their vote, and she does nothing, and then she comes back four years later. We saw that firsthand when she was a United States senator. She campaigned where the primary part of her campaign…",0.20312156,0.866882,0.83572304,0.35692835,0.597941,0.74614394,0.59178674,0.67523175
13,TRUMP,"So, she’s allowed to do that, but I’m not allowed to respond?",0.020842785,0.6198689,0.5811724,0.83293474,0.08507892,0.60455143,0.04413355,0.3977894
14,TRUMP,Sounds fair.,0.008670582,0.645146,0.3499417,0.5271598,0.075921565,0.42309713,0.0497534,0.7269253
15,TRUMP,"It was locker room talk, as I told you. That was locker room talk. I’m not proud of it. I am a person who has great respect for people, for my family, for the people of this country. And certainly, I’m not proud of it. But that was something that happened. If you look at Bill Clinton, far worse. Mine are words, and his was action. His was what he’s done to women. There’s never been anybody in the history of politics in this nation that’s been so abusive to women. So you can say any way you want to say it, but Bill Clinton was abusive to women. Hillary Clinton attacked those same women and attacked them viciously. Four of them here tonight. One of the women, who is a wonderful woman, at 12 years old, was raped at 12. Her client she represented got him off, and she’s seen laughing on two separate occasions, laughing at the girl who was raped. Kathy Shelton, that young woman is here with us tonight. So don’t tell me about words. I am absolutely—I apologize for those words. But it is things that people say. But what President Clinton did, he was impeached, he lost his license to practice law. He had to pay an $850,000 fine to one of the women. Paula Jones, who’s also here tonight. And I will tell you that when Hillary brings up a point like that and she talks about words that I said 11 years ago, I think it’s disgraceful, and I think she should be ashamed of herself, if you want to know the truth.",0.2412222,0.91135454,0.9010894,0.60786426,0.84965235,0.81141,0.65615064,0.8213716
16,CLINTON,"Well, first, let me start by saying that so much of what he’s just said is not right, but he gets to run his campaign any way he chooses. He gets to decide what he wants to talk about. Instead of answering people’s questions, talking about our agenda, laying out the plans that we have that we think can make a better life and a better country, that’s his choice. When I hear something like that, I am reminded of what my friend, Michelle Obama, advised us all: When they go low, you go high. And, look, if this were just about one video, maybe what he’s saying tonight would be understandable, but everyone can draw their own conclusions at this point about whether or not the man in the video or the man on the stage respects women. But he never apologizes for anything to anyone. He never apologized to Mr. and Mrs. Khan, the Gold Star family whose son, Captain Khan, died in the line of duty in Iraq. And Donald insulted and attacked them for weeks over their religion. He never apologized to the distinguished federal judge who was born in Indiana, but Donald said he couldn’t be trusted to be a judge because his parents were, quote, “Mexican.” He never apologized to the reporter that he mimicked and mocked on national television and our children were watching. And he never apologized for the racist lie that President Obama was not born in the United States of America. He owes the president an apology, he owes our country an apology, and he needs to take responsibility for his actions and his words.",0.11398677,0.88686633,0.86233777,0.5423189,0.84911317,0.6071397,0.69384307,0.84696156
17,TRUMP,"Well, you owe the president an apology, because as you know very well, your campaign, Sidney Blumenthal—he’s another real winner that you have—and he’s the one that got this started, along with your campaign manager, and they were on television just two weeks ago, she was, saying exactly that. So you really owe him an apology. You’re the one that sent the pictures around your campaign, sent the pictures around with President Obama in a certain garb. That was long before I was ever involved, so you actually owe an apology. Number two, Michelle Obama. I’ve gotten to see the commercials that they did on you. And I’ve gotten to see some of the most vicious commercials I’ve ever seen of Michelle Obama talking about you, Hillary. So, you talk about friend? Go back and take a look at those commercials, a race where you lost fair and square, unlike the Bernie Sanders race, where you won, but not fair and square, in my opinion. And all you have to do is take a look at WikiLeaks and just see what they said about Bernie Sanders and see what Deborah Wasserman Schultz had in mind, because Bernie Sanders, between super-delegates and Deborah Wasserman Schultz, he never had a chance. And I was so surprised to see him sign on with the devil. But when you talk about apology, I think the one that you should really be apologizing for and the thing that you should be apologizing for are the 33,000 e-mails that you deleted, and that you acid washed, and then the two boxes of e-mails and other things last week that were taken from an office and are now missing. And I’ll tell you what. I didn’t think I’d say this, but I’m going to say it, and I hate to say it. But if I win, I am going to instruct my attorney general to get a special prosecutor to look into your situation, because there has never been so many lies, so much deception. There has never been anything like it, and we’re going to have a special prosecutor. When I speak, I go out and speak, the people of this country are furious. In my opinion, the people that have been long-term workers at the FBI are furious. There has never been anything like this, where e-mails—and you get a subpoena, you get a subpoena, and after getting the subpoena, you delete 33,000 e-mails, and then you acid wash them or bleach them, as you would say, very expensive process. So we’re going to get a special prosecutor, and we’re going to look into it, because you know what? People have been—their lives have been destroyed for doing one-fifth of what you’ve done. And it’s a disgrace. And honestly, you ought to be ashamed of yourself.",0.19124292,0.84810686,0.762098,0.6656723,0.84016144,0.6767701,0.69240606,0.7712349
18,CLINTON,"… because everything he just said is absolutely false, but I’m not surprised.",0.17371799,0.5222607,0.094721004,0.091476426,0.014556721,0.4447776,0.029091854,0.30048501
19,TRUMP,"Oh, really?",0.013508516,0.5314953,0.2707453,0.73418164,0.10361524,0.4188109,0.02164699,0.6364095
20,CLINTON,In the first debate…,0.01225191,0.3728518,0.06649533,0.656264,0.09045299,0.237314,0.03689402,0.5630719
21,CLINTON,"… I told people that it would be impossible to be fact-checking Donald all the time. I’d never get to talk about anything I want to do and how we’re going to really make lives better for people. So, once again, go to HillaryClinton.com. We have literally Trump—you can fact check him in real time. Last time at the first debate, we had millions of people fact checking, so I expect we’ll have millions more fact checking, because, you know, it is—it’s just awfully good that someone with the temperament of Donald Trump is not in charge of the law in our country.",0.15435068,0.8400831,0.56361395,0.2065252,0.3705134,0.5943669,0.4196116,0.81369627
22,TRUMP,Because you’d be in jail.,0.16245349,0.19607584,0.20909274,0.23068507,0.067078255,0.09497907,0.038676813,0.33404386
23,CLINTON,"Well, Martha, first, let me say—and I’ve said before, but I’ll repeat it, because I want everyone to hear it—that was a mistake, and I take responsibility for using a personal e-mail account. Obviously, if I were to do it over again, I would not. I’m not making any excuses. It was a mistake. And I am very sorry about that. But I think it’s also important to point out where there are some misleading accusations from critics and others. After a year-long investigation, there is no evidence that anyone hacked the server I was using and there is no evidence that anyone can point to at all—anyone who says otherwise has no basis—that any classified material ended up in the wrong hands. I take classified materials very seriously and always have. When I was on the Senate Armed Services Committee, I was privy to a lot of classified material. Obviously, as secretary of state, I had some of the most important secrets that we possess, such as going after Bin Laden. So I am very committed to taking classified information seriously. And as I said, there is no evidence that any classified information ended up in the wrong hands.",0.054531995,0.8700448,0.7803513,0.6431432,0.7373105,0.7699996,0.7457078,0.8813427
24,TRUMP,"And yet she didn’t know the word—the letter C on a document. Right? She didn’t even know what that word—what that letter meant. You know, it’s amazing. I’m watching Hillary go over facts. And she’s going after fact after fact, and she’s lying again, because she said she—you know, what she did with the e-mails was fine. You think it was fine to delete 33,000 e-mails? I don’t think so. She said the 33,000 e-mails had to do with her daughter’s wedding, number one, and a yoga class. Well, maybe we’ll give three or three or four or five or something. 33,000 e-mails deleted, and now she’s saying there wasn’t anything wrong. And more importantly, that was after getting a subpoena. That wasn’t before. That was after. She got it from the United States Congress. And I’ll be honest, I am so disappointed in congressmen, including Republicans, for allowing this to happen. Our Justice Department, where her husband goes onto the back of an airplane for 39 minutes, talks to the attorney general days before a ruling is going to be made on her case. But for you to say that there was nothing wrong with you deleting 39,000 e-mails, again, you should be ashamed of yourself. What you did—and this is after getting a subpoena from the United States Congress.",0.25462922,0.680065,0.743715,0.69596136,0.7366718,0.4447776,0.4487085,0.4806
25,TRUMP,You did that. Wait a minute. One second.,0.027442247,0.61125344,0.26587954,0.47290605,0.08641282,0.500175,0.04786215,0.6815467
26,TRUMP,"If you did that in the private sector, you’d be put in jail, let alone after getting a subpoena from the United States Congress.",0.10175867,0.09607936,0.10744284,0.26562017,0.1611895,0.07400888,0.12590478,0.1949177
27,CLINTON,"Look, it’s just not true. And so please, go to…",0.029917045,0.35377896,0.45294863,0.35029194,0.040185187,0.26317918,0.0497534,0.6136608
28,TRUMP,"Oh, you didn’t delete them?",0.041172907,0.35853672,0.15442306,0.7042437,0.051476303,0.39763463,0.0063456506,0.46750137
29,CLINTON,"It was personal e-mails, not official.",0.008293601,0.18892528,0.29028806,0.1426516,0.09045299,0.40183613,0.097141095,0.5444606
30,TRUMP,"Oh, 33,000? Yeah.",0.01218908,0.34428877,0.17069851,0.69976556,0.08641282,0.4803331,0.043212753,0.64254296
31,CLINTON,"Not—well, we turned over 35,000, so…",0.008544922,0.44872412,0.1345139,0.39910868,0.16462365,0.6281023,0.083603315,0.64254296
32,TRUMP,"Oh, yeah. What about the other 15,000?",0.0154562555,0.25208217,0.1625211,0.7739888,0.07850564,0.26317918,0.034252916,0.46750137
33,CLINTON,"Yes, that’s true, I didn’t.",0.009550206,0.6765534,0.28538823,0.6060231,0.08111562,0.5590329,0.02573916,0.7384509
34,TRUMP,Because you have nothing to say.,0.1104733,0.21934268,0.076308995,0.39910868,0.040185187,0.09591586,0,0.2123392
35,CLINTON,"I didn’t in the first debate, and I’m going to try not to in this debate, because I’d like to get to the questions that the people have brought here tonight to talk to us about.",0.018723432,0.87824184,0.42085356,0.5246426,0.12436983,0.6241386,0.2393922,0.8658525
36,TRUMP,And get off this question.,0.045873325,0.3395551,0.17069851,0.42085955,0.028460866,0.19273871,0.0020788806,0.4502595
37,CLINTON,"OK, Donald. I know you’re into big diversion tonight, anything to avoid talking about your campaign and the way it’s exploding and the way Republicans are leaving you. But let’s at least focus…",0.069754265,0.5851888,0.1625211,0.40530902,0.07209374,0.11003077,0.0814101,0.34852296
38,TRUMP,Let’s see what happens…,0.032627538,0.4670914,0.18324682,0.38030803,0.040185187,0.25881764,0.013022356,0.65179896
39,CLINTON,… on some of the issues that people care about tonight. Let’s get to their questions.,0.016712861,0.70830035,0.44051635,0.60418314,0.07850564,0.24157341,0.07281966,0.8256581
40,TRUMP,"I’d like to know, Anderson, why aren’t you bringing up the e-mails? I’d like to know. Why aren’t you bringing…",0.016021729,0.4717001,0.26103324,0.8567593,0.07463925,0.44916433,0.06967372,0.5992224
41,TRUMP,"No, it hasn’t. It hasn’t. And it hasn’t been finished at all.",0.016838523,0.17470887,0.10091686,0.08485947,0.046886425,0.32634202,0.011509598,0.4290737
42,TRUMP,"It’s nice to—one on three. QUESTION: Thank you. Affordable Care Act, known as Obamacare, it is not affordable. Premiums have gone up. Deductibles have gone up. Copays have gone up. Prescriptions have gone up. And the coverage has gone down. What will you do to bring the cost down and make coverage better?",0.013382856,0.5673467,0.70797914,0.8890517,0.5016875,0.48657206,0.48361498,0.74472654
43,CLINTON,"If he wants to start, he can start. No, go ahead, Donald.",0.032391842,0.2562081,0.15040267,0.19174455,0.064608715,0.08239954,0.078154646,0.6207543
44,TRUMP,"No, I’m a gentleman, Hillary. Go ahead.",0.15269235,0.61125344,0.17903334,0.09259545,0.056164473,0.48259005,0.057501856,0.548159
45,CLINTON,"Well, I think Donald was about to say he’s going to solve it by repealing it and getting rid of the Affordable Care Act. And I’m going to fix it, because I agree with you. Premiums have gotten too high. Copays, deductibles, prescription drug costs, and I’ve laid out a series of actions that we can take to try to get those costs down. But here’s what I don’t want people to forget when we’re talking about reining in the costs, which has to be the highest priority of the next president, when the Affordable Care Act passed, it wasn’t just that 20 million people got insurance who didn’t have it before. But that in and of itself was a good thing. I meet these people all the time, and they tell me what a difference having that insurance meant to them and their families. But everybody else, the 170 million of us who get health insurance through our employers got big benefits. Number one, insurance companies can’t deny you coverage because of a pre-existing condition. Number two, no lifetime limits, which is a big deal if you have serious health problems. Number three, women can’t be charged more than men for our health insurance, which is the way it used to be before the Affordable Care Act. Number four, if you’re under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn’t happen before. So I want very much to save what works and is good about the Affordable Care Act. But we’ve got to get costs down. We’ve got to provide some additional help to small businesses so that they can afford to provide health insurance. But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange. And then we would have to start all over again. Right now, we are at 90 percent health insurance coverage. That’s the highest we’ve ever been in our country.",0.048594624,0.8850141,0.89134425,0.58284277,0.8919611,0.709636,0.88593894,0.84712416
46,CLINTON,"So I want us to get to 100 percent, but get costs down and keep quality up.",0.011183795,0.42076668,0.39066955,0.30439144,0.2219624,0.5888021,0.43670267,0.8237362
47,TRUMP,"It is such a great question and it’s maybe the question I get almost more than anything else, outside of defense. Obamacare is a disaster. You know it. We all know it. It’s going up at numbers that nobody’s ever seen worldwide. Nobody’s ever seen numbers like this for health care. It’s only getting worse. In ’17, it implodes by itself. Their method of fixing it is to go back and ask Congress for more money, more and more money. We have right now almost $20 trillion in debt. Obamacare will never work. It’s very bad, very bad health insurance. Far too expensive. And not only expensive for the person that has it, unbelievably expensive for our country. It’s going to be one of the biggest line items very shortly. We have to repeal it and replace it with something absolutely much less expensive and something that works, where your plan can actually be tailored. We have to get rid of the lines around the state, artificial lines, where we stop insurance companies from coming in and competing, because they want—and President Obama and whoever was working on it—they want to leave those lines, because that gives the insurance companies essentially monopolies. We want competition. You will have the finest health care plan there is. She wants to go to a single-payer plan, which would be a disaster, somewhat similar to Canada. And if you haven’t noticed the Canadians, when they need a big operation, when something happens, they come into the United States in many cases because their system is so slow. It’s catastrophic in certain ways. But she wants to go to single payer, which means the government basically rules everything. Hillary Clinton has been after this for years. Obamacare was the first step. Obamacare is a total disaster. And not only are your rates going up by numbers that nobody’s ever believed, but your deductibles are going up, so that unless you get hit by a truck, you’re never going to be able to use it.",0.20102765,0.83441544,0.84984225,0.61340094,0.8493828,0.5205869,0.7845626,0.72465837
48,TRUMP,"It is a disastrous plan, and it has to be repealed and replaced.",0.11440011,0.44414997,0.37545913,0.081613354,0.0060492377,0.09404765,0.04786215,0.5819706
49,CLINTON,"No, I mean, he clarified what he meant. And it’s very clear. Look, we are in a situation in our country where if we were to start all over again, we might come up with a different system. But we have an employer-based system. That’s where the vast majority of people get their health care. And the Affordable Care Act was meant to try to fill the gap between people who were too poor and couldn’t put together any resources to afford health care, namely people on Medicaid. Obviously, Medicare, which is a single-payer system, which takes care of our elderly and does a great job doing it, by the way, and then all of the people who were employed, but people who were working but didn’t have the money to afford insurance and didn’t have anybody, an employer or anybody else, to help them. That was the slot that the Obamacare approach was to take. And like I say, 20 million people now have health insurance. So if we just rip it up and throw it away, what Donald’s not telling you is we just turn it back to the insurance companies the way it used to be, and that means the insurance companies…",0.05651112,0.7837848,0.8499354,0.67321944,0.7507974,0.26756167,0.69384307,0.8429659
50,CLINTON,"… get to do pretty much whatever they want, including saying, look, I’m sorry, you’ve got diabetes, you had cancer, your child has asthma…",0.22579013,0.43502206,0.7930578,0.31414655,0.23700446,0.54976135,0.12743711,0.47621834
51,CLINTON,"… you may not be able to have insurance because you can’t afford it. So let’s fix what’s broken about it, but let’s not throw it away and give it all back to the insurance companies and the drug companies. That’s not going to work.",0.04216247,0.3395551,0.77781624,0.5626723,0.34240255000000003,0.08766961,0.22739035,0.56871057
52,TRUMP,"Well, I just want—just one thing. First of all, Hillary, everything’s broken about it. Everything. Number two, Bernie Sanders said that Hillary Clinton has very bad judgment. This is a perfect example of it, trying to save Obamacare, which is a disaster.",0.17198499,0.8460993,0.37545913,0.3602536,0.24843976,0.5571731,0.18266469,0.679965
53,TRUMP,By the way…,0.015393426,0.5762543,0.31996915,0.56522816,0.121110424,0.5116272,0.045988884,0.66424555
54,TRUMP,We’re going to be able to. You’re going to have plans…,0.020960633,0.59408754,0.49789,0.40220642,0.050319668,0.1853292,0.060482763,0.72541374
55,TRUMP,"Well, I’ll tell you what it means. You’re going to have plans that are so good, because we’re going to have so much competition in the insurance industry. Once we break out—once we break out the lines and allow the competition to come…",0.014073989,0.5896652,0.423297,0.25602922,0.140886,0.34038833,0.19899702,0.8299484
56,TRUMP,"President Obama—Anderson, excuse me. President Obama, by keeping those lines, the boundary lines around each state, it was almost gone until just very toward the end of the passage of Obamacare, which, by the way, was a fraud. You know that, because Jonathan Gruber, the architect of Obamacare, was said—he said it was a great lie, it was a big lie. President Obama said you keep your doctor, you keep your plan. The whole thing was a fraud, and it doesn’t work. But when we get rid of those lines, you will have competition, and we will be able to keep pre-existing, we’ll also be able to help people that can’t get—don’t have money because we are going to have people protected. And Republicans feel this way, believe it or not, and strongly this way. We’re going to block grant into the states. We’re going to block grant into Medicaid into the states…",0.25462922,0.88353384,0.71171683,0.69216067,0.8207975,0.5832605,0.6554188,0.8507807
57,TRUMP,… so that we will be able to take care of people without the necessary funds to take care of themselves.,0.01633588,0.16764005,0.7964533,0.1426516,0.121110424,0.17157565,0.1444597,0.6207543
58,TRUMP,"Well, you’re right about Islamophobia, and that’s a shame. But one thing we have to do is we have to make sure that—because there is a problem. I mean, whether we like it or not, and we could be very politically correct, but whether we like it or not, there is a problem. And we have to be sure that Muslims come in and report when they see something going on. When they see hatred going on, they have to report it. As an example, in San Bernardino, many people saw the bombs all over the apartment of the two people that killed 14 and wounded many, many people. Horribly wounded. They’ll never be the same. Muslims have to report the problems when they see them. And, you know, there’s always a reason for everything. If they don’t do that, it’s a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center. Go outside. Look at Paris. Look at that horrible—these are radical Islamic terrorists. And she won’t even mention the word and nor will President Obama. He won’t use the term “radical Islamic terrorism.” Now, to solve a problem, you have to be able to state what the problem is or at least say the name. She won’t say the name and President Obama won’t say the name. But the name is there. It’s radical Islamic terror. And before you solve it, you have to say the name.",0.28547668,0.87431914,0.91014177,0.6291581,0.8269787,0.39763463,0.7321779,0.8443999
59,CLINTON,"Well, thank you for asking your question. And I’ve heard this question from a lot of Muslim-Americans across our country, because, unfortunately, there’s been a lot of very divisive, dark things said about Muslims. And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald. I want to say just a couple of things. First, we’ve had Muslims in America since George Washington. And we’ve had many successful Muslims. We just lost a particularly well-known one with Muhammad Ali. My vision of America is an America where everyone has a place, if you’re willing to work hard, you do your part, you contribute to the community. That’s what America is. That’s what we want America to be for our children and our grandchildren. It’s also very short-sighted and even dangerous to be engaging in the kind of demagogic rhetoric that Donald has about Muslims. We need American Muslims to be part of our eyes and ears on our front lines. I’ve worked with a lot of different Muslim groups around America. I’ve met with a lot of them, and I’ve heard how important it is for them to feel that they are wanted and included and part of our country, part of our homeland security, and that’s what I want to see. It’s also important I intend to defeat ISIS, to do so in a coalition with majority Muslim nations. Right now, a lot of those nations are hearing what Donald says and wondering, why should we cooperate with the Americans? And this is a gift to ISIS and the terrorists, violent jihadist terrorists. We are not at war with Islam. And it is a mistake and it plays into the hands of the terrorists to act as though we are. So I want a country where citizens like you and your family are just as welcome as anyone else.",0.2412222,0.9246602,0.8844261,0.51187223,0.8428841,0.500175,0.85525835,0.93149126
60,TRUMP,"First of all, Captain Khan is an American hero, and if I were president at that time, he would be alive today, because unlike her, who voted for the war without knowing what she was doing, I would not have had our people in Iraq. Iraq was a disaster. So he would have been alive today. The Muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world. Hillary Clinton wants to allow hundreds of thousands—excuse me. Excuse me..",0.26859093,0.8867428,0.8507734,0.4938409,0.74100655,0.6836799,0.73498,0.77007395
61,TRUMP,Why don’t you interrupt her? You interrupt me all the time.,0.19870108,0.23565333,0.24661607,0.6328792,0.051476303,0.40605384,0.018450918,0.40670285
62,TRUMP,Why don’t you interrupt her?,0.165053,0.17470887,0.17903334,0.7611953,0.048024524,0.12878054,0.0027798747,0.3977894
63,TRUMP,"It’s called extreme vetting. We are going to areas like Syria where they’re coming in by the tens of thousands because of Barack Obama. And Hillary Clinton wants to allow a 550 percent increase over Obama. People are coming into our country like we have no idea who they are, where they are from, what their feelings about our country is, and she wants 550 percent more. This is going to be the great Trojan horse of all time. We have enough problems in this country. I believe in building safe zones. I believe in having other people pay for them, as an example, the Gulf states, who are not carrying their weight, but they have nothing but money, and take care of people. But I don’t want to have, with all the problems this country has and all of the problems that you see going on, hundreds of thousands of people coming in from Syria when we know nothing about them. We know nothing about their values and we know nothing about their love for our country.",0.16245349,0.5896652,0.8658161,0.674164,0.7483164,0.22465663,0.5177421,0.4871909
64,CLINTON,"Well, first of all, I will not let anyone into our country that I think poses a risk to us. But there are a lot of refugees, women and children—think of that picture we all saw of that 4-year-old boy with the blood on his forehead because he’d been bombed by the Russian and Syrian air forces. There are children suffering in this catastrophic war, largely, I believe, because of Russian aggression. And we need to do our part. We by no means are carrying anywhere near the load that Europe and others are. But we will have vetting that is as tough as it needs to be from our professionals, our intelligence experts and others. But it is important for us as a policy, you know, not to say, as Donald has said, we’re going to ban people based on a religion. How do you do that? We are a country founded on religious freedom and liberty. How do we do what he has advocated without causing great distress within our own county? Are we going to have religious tests when people fly into our country? And how do we expect to be able to implement those? So I thought that what he said was extremely unwise and even dangerous. And indeed, you can look at the propaganda on a lot of the terrorist sites, and what Donald Trump says about Muslims is used to recruit fighters, because they want to create a war between us. And the final thing I would say, this is the 10th or 12th time that he’s denied being for the war in Iraq. We have it on tape. The entire press corps has looked at it. It’s been debunked, but it never stops him from saying whatever he wants to say.",0.24763705,0.86083436,0.8707226,0.7295731,0.8788595,0.39763463,0.8039515,0.78959906
65,TRUMP,That’s not been debunked.,0.013822667,0.09350655,0.064143285,0.575442,0.05854601,0.0867791,0.027406916,0.5225227
66,CLINTON,"So, please…",0.0131943645,0.49471286,0.39066955,0.61895037,0.09795316,0.4274001,0.032514658,0.6974527
