textId,speaker,text,TOXICITY,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL
25,TRUMP,"I want to open the schools. The transmittal rate to the teachers is very small, but I want to open the schools. We have to open our country. We’re not going to have a country. You can’t do this, we can’t keep this country closed. It is a massive country with a massive economy. People are losing their jobs, they’re committing suicide. There’s depression, alcohol, drugs at a level that nobody’s ever seen before. There’s abuse, tremendous abuse. We have to open our country. You know I’ve said it often — the cure cannot be worse than the problem itself, and that’s what’s happening, and he wants to close down. He’ll close down the country if one person in our, in our massive bureaucracy says we should close it down.",0.15324512,0.88711333,0.88267344,0.36692032,0.65250087,0.6110362,0.5632005,0.6626846
26,BIDEN,"Simply not true. We’re gonna be able to walk and chew gum at the same time. We ought to be able to safely open, but they need resources to open. You need to be able to, for example, if you’re gonna open a business, have social distancing within the business. You need to have, if you have a restaurant, you need to have plexiglass dividers so people cannot infect one another. You need to be in a position where you can take testing rapidly and know whether a person is, in fact, infected. You need to be able to trace. You need to be able to provide all the resources that are needed to do this and that is not inconsistent with saying that we’re going to make sure that we open safely. And by the way, all you teachers out there — not that many of you are going to die, so don’t worry about it. Don’t worry about it. Come on.",0.043399423,0.7347321,0.84255403,0.5144596,0.75018704,0.09497907,0.7279644,0.78054404
27,TRUMP,"By the way, I will say this, if you go and look at what’s happened to New York, it’s a ghost town. It’s a ghost town. And when you talk about plexiglass — these are restaurants that are dying. These are businesses with no money. Putting up plexiglass is unbelievably expensive, and it’s not the answer. I mean, you’re going to sit there in a cubicle wrapped around with plastic? These are businesses that are dying, Joe, you can’t do that to people, you just can’t. Take a look at New York and what’s happened to my wonderful city. For so many years, I loved it. It was vibrant. It’s dying. Everyone’s leaving New York.",0.27750343,0.87346274,0.8847756,0.66850007,0.5798091,0.740173,0.6427725,0.7470143
28,BIDEN,"Take a look at what New York has done in terms of turning the curve down, in terms of the number of people dying. And I don’t look at this in terms of the way he does, blue states and red states. They’re all the United States. And look at the states that are having such a spike in the coronavirus. They’re the red states. They are the states in the Midwest, they are the states in the upper Midwest, that’s where the spike is occurring significantly, but they’re all Americans. They’re all Americans and what we have to do is say, wear these masks, number one, make sure we get the help that the businesses need. The money’s already been passed to do that. It’s been out there since the beginning of the summer and nothing’s happened.",0.11419344,0.8127917,0.8407744,0.5448541,0.78192645,0.3689464,0.77224267,0.7567776
29,TRUMP,"Kristen, New York has lost more than 40,000 people. 11,000 people in nursing homes.",0.017466826,0.2645952,0.7016242,0.25284275,0.47188452,0.45798835,0.4557546,0.6030863
30,TRUMP,"When you say spike, take a look at what’s happening in Pennsylvania, where they’ve had it closed. Take a look at what’s happening with your friend in Michigan, where her husband’s the only one allowed to do anything. It’s been like a prison. Now it was just ruled unconstitutional. Take a look at North Carolina. They’re having spikes and they’ve been closed, and they’re getting killed financially. We can’t let that happen, Joe, you can’t let that happen. We have to open up and we understand the disease, we have to protect our seniors, we have to protect our elderly, we have to protect, especially, our seniors with heart problems and diabetes problems, and we will protect them. We have the best testing in the world by far. That’s why we have so many cases.",0.1798404,0.8661537,0.91698724,0.61155427,0.7828378,0.5223875,0.8039515,0.84694165
31,TRUMP,"I’m listening to all of them, including Anthony. I get along very well with Anthony. But he did say, ‘don’t wear masks.’ He did say, as you know, ‘this is not going to be a problem.’ I think he’s a Democrat, but that’s okay. He said, ‘this is not going to be a problem. We are not going to have a problem at all.’ When Joe says that, I said — Anthony Fauci said and others and many others. And I’m not knocking him. Nobody knew. Look, nobody knew what this thing was, nobody knew where it was coming from, what it was. We’ve learned a lot, but Anthony said, ‘don’t wear masks.’ Now he wants to wear masks. Anthony also said, if you look back, exact words, here’s his exact words: ‘This is no problem, this is going to go away soon.’ So he’s allowed to make mistakes, he happens to be a good person.",0.15048122,0.9103933,0.745934,0.6978632,0.7764588,0.6110362,0.68664736,0.85894984
32,BIDEN,"My response is that, think about what the President knew in January and didn’t tell the American people. He was told this was a serious virus that spread in the air, and it was much worse than — much worse — than the flu. He went on record and said to one of your colleagues, recorded, that in fact he knew how dangerous it was but he didn’t want to tell us, didn’t want to tell us because he didn’t want us to panic. He didn’t want us — Americans don’t panic. He panicked. But, guess what, in the meantime, we find out in the New York Times the other day that in fact, his folks went to Wall Street and said, ‘this is a really dangerous thing,’ and a memo out of that meeting — not from his administration, but from some of the brokers — said, ‘sell short, because we gotta get moving. It’s a dangerous problem.’",0.15987846,0.63283473,0.71022093,0.60510296,0.7280048,0.40605384,0.54332036,0.58961
33,TRUMP,Well this is —,0.01646154,0.4670914,0.31996915,0.5550214,0.07209374,0.48464248,0.027406916,0.6364095
34,TRUMP,"I don’t know, somebody went to Wall Street. You’re the one that takes all the money from Wall Street. I don’t take it. You have raised a lot of money, tremendous amounts of money. And every time you raise money, deals are made, Joe. I could raise so much more money. As president and as somebody that knows most of those people, I could call the heads of Wall Street, the heads of every company in America, I would blow away every record. But I don’t want to do that because it puts me in a bad position. And then you bring up Wall Street? You shouldn’t be bringing up Wall Street. Because you’re the one that takes the money from Wall Street, not me. I could blow away your records like you wouldn’t believe. We don’t need money. We have plenty of money. In fact, we beat Hillary Clinton with a tiny fraction of the money that she was able to get. Don’t tell me about Wall Street.",0.12867521,0.8450948,0.3298799,0.651571,0.6192838,0.71007884,0.45948982,0.71029377
35,BIDEN,"Average contribution, $43.",0.002560335,0.2645952,0.14640224,0.16798511,0.11220652,0.29427764,0.07600712,0.5630719
36,BIDEN,"I made it clear. And I asked everyone else to take the pledge. I made it clear that any country, no matter who it is, that interferes in American elections will pay a price. They will pay a price. It has been overwhelmingly clear in this election — I won’t even get into the last one — this election, that Russia has been involved. China has been involved to some degree, and now we learned that, that Iran is involved. They will pay a price if I’m elected. They’re interfering with American sovereignty. That’s what’s going on right now. They’re interfering with American sovereignty. And to the best of my knowledge, I don’t think the President has said anything to Putin about it. I don’t think he’s talking to him a lot. I don’t think he’s said a word. I don’t know why he hasn’t said a word to Putin about it. And I don’t know what he has recently said, if anything, to the Iranians. My guess is he’d probably be more outspoken with regard to the Iranians. But the point is this, folks. We are in a situation where we have foreign countries trying to interfere in the outcome of our election. His own national security advisor told him that what is happening with his buddy — well, I won’t, I shouldn’t — I will — his buddy Rudy Giuliani. He’s being used as a Russian pawn. He’s being fed information that is Russian, that is not true. And then what happens? Nothing happens. And then you find out that everything is going on here about Russia is wanting to make sure that I do not get elected the next President of the United States because they know I know them, and they know me. I don’t understand why this President is unwilling to take on Putin when he’s actually paying bounties to kill American soldiers in Afghanistan, when he’s engaged in activities that are trying to destabilize all of NATO. I don’t know why he doesn’t do it but it’s worth asking the question. Why isn’t that being done? Any country that interferes with us will, in fact, pay a price because they’re affecting our sovereignty.",0.15213956,0.85514617,0.5898851,0.74124783,0.7621383,0.59809005,0.6240489,0.6048477
37,TRUMP,"Well, let me respond to the first part, as Joe answered. Joe got three and a half million dollars from Russia. And it came through Putin, because he was very friendly with the former mayor of Moscow and it was the mayor of Moscow’s wife. You got three and a half million dollars. Your family got three and a half million dollars and you know someday, you’re gonna have to explain — why did you get three and a half? I never got any money from Russia. I don’t get money from Russia. Now, about your thing last night, I knew all about that, and through John — who is John Radcliffe, who is fantastic, DNI — he said, the one thing that’s common to both of them, they both want you to lose. Because there has been nobody tougher to Russia. Between the sanctions, nobody tougher than me on Russia. Between the sanctions between all of what I’ve done with NATO. You know, I’ve got the NATO countries to put up an extra 130 billion, going to $420 billion a year, that’s to guard against Russia. I sold — while he was selling pillows and sheets — I sold tank busters to Ukraine. There has been nobody tougher on Russia than Donald Trump. And I’ll tell you, they were so bad. They took over the, the submarine port. You remember that very well during your term, during you and Barack Obama. They took over a big part of what should have been Ukraine. You handed it to them. But you were getting a lot of money from Russia. They were paying you a lot of money and they probably still are, but now, with what came out today, it’s even worse. All of the emails, the emails are horrible. The emails of the kind of money that you were raking in, you and your family. And Joe, you were vice president when some of this was happening. And it should have never happened. And I think you owe an explanation to the American people. Why is it, somebody just had a news conference a little while ago, who was essentially supposed to work with you and your family, but what he said was damning. And regardless of me, I think you have to clean it up and talk to the American people. Maybe you can do it right now.",0.13388206,0.81405926,0.68939716,0.74731314,0.8278879,0.574015,0.71808714,0.7980979
38,BIDEN,"I have not taken a penny from any foreign source ever in my life. We learn that this President paid 50 times the tax in China, has a secret bank account with China, does business in China, and in fact, is talking about me taking money? I have not taken a single penny from any country whatsoever, ever, number one. Number two, this is a president — I have released all of my tax returns. 22 years. Go look at them. 22 years of my tax returns. You have not released a single solitary year of your tax return. What are you hiding? Why are you unwilling? The foreign countries are paying you a lot. Russia is paying you a lot. China is paying a lot. And your hotels and all your businesses all around the country, all around the world. And China’s building a new road to a new gas… a golf course you have overseas. So what’s going on here? Why don’t you release your tax return or stop talking about corruption?",0.15600902,0.3028177,0.25620726,0.8073454,0.6976551,0.2808293,0.45451048,0.29102772
39,TRUMP,"First of all, I called my accountants — under audit. I’m going to release them as soon as we can. I want to do it, and it will show how successful, how great this company is. But much more importantly than that, people were saying $750. I asked them a week ago, I said, what did I pay? They said, sir, you pre-paid tens of millions of dollars. I prepaid my tax. Tens. Over the last number of years. Tens of millions of dollars, I prepaid, because at some point, they think, it’s an estimate. They think I may have to pay tax. So, I already prepaid it. Nobody told me that.",0.08241652,0.8673678,0.518457,0.6347418,0.62312025,0.85658187,0.5660438,0.83799946
40,TRUMP,"Excuse me. And it wasn’t written whenever they write this. They keep talking about $750, which I think is a filing fee. But let me just tell you, I prepaid millions and millions of dollars in taxes, number one. Number two, I don’t make money from China, you do. I don’t make money from Ukraine, you do. I don’t make money from Russia. You made three and a half million dollars, Joe, and your son gave you. They even have a statement that we have to give 10% to the big man. You’re the big man, I think. I don’t know, maybe you’re not. But you’re the big man, I think. Your son said we have to give 10% to the big man. Joe, what’s that all about? It’s terrible.",0.18649188,0.5407564,0.5226974,0.51704997,0.5363227,0.4274001,0.35873052,0.4502595
41,TRUMP,"I get treated worse than the Tea Party got treated. A lot of people in there, deep down in the IRS, they treat me horribly. We made a deal, it was all settled, until I decided to run for president. I get treated very badly by the IRS, very unfairly, but we had a deal all done. As soon as we’re completed with the deal, I want to release it. But I have paid millions and millions of dollars. And it’s worse than paying. I paid in advance. It’s called prepaying your taxes.",0.112436704,0.87175183999999994,0.721688,0.3337865,0.48371664,0.76633024,0.48694998,0.7322025
42,BIDEN,At some point I want to respond.,0.01608456,0.6198689,0.37545913,0.4084155,0.046886425,0.50213134,0.031652197,0.7934059
43,BIDEN,"Why do he — He’s been saying this for four years. Show us. Just show us. Stop playing around. You’ve been saying for four years you’re going to release your taxes. Nobody knows, Mr. President, what they do know is you’re not paying your taxes or you’re paying taxes that are so low. When last time he said what he paid, he said, ‘I only pay that little because I’m smart. I know how to game the system.’ Come on, come on, folks.",0.05304765,0.53612226,0.15040267,0.6217299,0.34240255000000003,0.22885571,0.18266469,0.34852296
44,TRUMP,"I was put through a phony witch hunt for three years. It started before I even got elected. They spied on my campaign. No president should ever have to go through what I went through. Let me just say this. Mueller and 18 angry Democrats, and FBI agents all over the place spent $48 million. They went through everything I had, including my tax returns, and they found absolutely no collusion and nothing wrong. $48 million. I guarantee you, if I spent 1 million on you Joe, I could find plenty wrong, because the kind of things that you’ve done and the kind of monies that your family has taken — I mean, your brother made money in Iraq, millions of dollars. Your other brother made a fortune, and it’s all through you, Joe. And they say you get some of it. And you do live very well. You have houses all over the place. You live very well.",0.2540519,0.63716775,0.6566185,0.3602536,0.63657767,0.6589702,0.37858042,0.38804084
45,BIDEN,"Nothing was unethical. Here’s what the deal. With regard to Ukraine, we had this whole question about whether or not, because he was on the board, I later learned, of Burisma, a company, that somehow I had done something wrong. Yet every single solitary person, when he was going through his impeachment, testifying under oath who worked for him, said I did my job impeccably. I carried out US policy. Not one, single, solitary thing was out of line. Not a single thing, number one. Number two, the guy who got in trouble in Ukraine was this guy, trying to bribe the Ukrainian government to say something negative about me, which they would not do, and did not do, because it never, ever, ever happened. My son has not made money in terms of this thing about — what are you talking about — China. I have not had it. The only guy that made money from China is this guy. He’s the only one. Nobody else has made money from China.",0.11129999,0.72854507,0.20460455,0.6666147,0.7126001,0.7579313,0.56218493,0.5838763
46,TRUMP,Could I just — one thing.,0.014513801,0.39671242,0.28050908,0.8359285,0.09317882,0.4188109,0.037783217,0.69107187
47,TRUMP,"His son didn’t have a job for a long time, was sadly no longer in the military service, I won’t get into that. And he didn’t have a job. As soon as he became vice president, Burisma — not the best, not the best reputation in the world — I hear they paid him 183,000 a month. Listen to this, 183, and they gave him a $3 million upfront payment, and he had no energy experience. That’s 100% dishonest.",0.17805049,0.36807743,0.64809793,0.33050102,0.64236134,0.672642,0.55558217,0.53343624
48,BIDEN,"No basis for that. Everybody investigated that, no one said anything he did was wrong in Ukraine.",0.018723432,0.3728518,0.41598007,0.5803737,0.16807398,0.09312157,0.2359522,0.3196519
49,TRUMP,"I have many bank accounts and they’re all listed and they’re all over the place. I mean, I was a businessman doing business. The bank account you’re referring to — which is, everybody knows about it, it’s listed — the bank account was in 2013. That’s what it was. It was opened. It was closed in 2015, I believe, and then I decided, because I was going to do, I was thinking about doing a deal in China, like millions of other people, I was thinking about it. And I decided I’m not going to do it, didn’t like it, I decided not to do it, had an account open and I closed it.",0.06817148,0.6765534,0.29520884,0.4084155,0.43885556,0.8602955,0.38291723,0.68948036
50,TRUMP,"Excuse me, and then unlike him, where he’s Vice President, and he does business, I then decided to run for president after that. That was before. So I closed it before I even ran for president, let alone became president, big difference. He is the Vice President of the United States, and his son, his brother and his other brother are getting rich, they’re like a vacuum cleaner, there’s something —",0.1460314,0.5717977,0.40077096,0.3769541,0.27750945,0.81173545,0.21222912,0.54630834
51,BIDEN,"What I’d make China do is play by the international rules, not like he has done. He has caused the deficit in China to go up not down — with China, up not down. We are making sure that in order to do business in China, you have to give all your intellectual property. You have to get/have a partner in China, it is 51%. We would not do that at all, number one. Number two, we’re in a situation where China would have to play by the rules internationally as well. When I met with Xi, and when I was still vice president, he said ‘we’re setting up air identification zones in the South China Sea, you can’t fly through them.’ I said, ‘we’re gonna fly through them. We just flew B52/B1 bombers through it. We’re not going to pay attention.’ They have to play by the rules, and what’s he do? He embraces guys like the thugs like in North Korea, and, and, and the Chinese president and Putin and others, and he pokes his finger in the eye of all our friends, all of our allies. We make up only — we’re 25%. 25% of the world’s economy. We need to be having the rest of our friends with us, saying to China, these are the rules. You play by them or you’re going to pay the price for not playing by them, economically. That’s the way I will run it. And that’s what we did and upholding steel tariffs and a range of other things when we were president and vice president.",0.103060275,0.68710047,0.65320426,0.46056077,0.84125143,0.6110362,0.7771887,0.7567776
52,TRUMP,"Excuse me, no, I have to respond to this.",0.020960633,0.6976808,0.29028806,0.5246426,0.042394742,0.6589702,0.024911938,0.6471633
53,TRUMP,His son walked out with a billion and a half dollars from China —,0.040430736,0.102570616,0.13058923,0.13265374,0.10361524,0.48657206,0.07281966,0.36318657
54,BIDEN,Not true.,0.009236055,0.34428877,0.20460455,0.38030803,0.13093169,0.34038833,0.064521715,0.65025157
55,TRUMP,"— after spending 10 minutes in office and being in Air Force Two, number one. Number two, there’s a very strong email, talking about your family wanting to make $10 million a year for introductions.",0.018723432,0.07252168,0.094721004,0.38030803,0.38950995,0.29879752,0.3570124,0.36318657
56,BIDEN,That is not true.,0.012754552,0.29427427,0.21371089,0.5524739,0.10077741,0.1853292,0.052624613,0.679965
57,TRUMP,"First of all, China is paying. They’re paying billions and billions of dollars. I just gave $28 billion.",0.02343543,0.37760857,0.28538823,0.09484769,0.140886,0.44040793,0.15703636,0.67051303
58,TRUMP,I just gave $28 billion to our farmers.,0.011686437,0.50845575,0.33987126,0.13265374,0.10646603,0.60455143,0.10891146,0.6456206
59,BIDEN,Taxpayers money.,0.0143253105,0.2815116,0.3298799,0.13265374,0.062164437,0.25881764,0.03338158,0.54077375
60,TRUMP,It’s what?,0.011749268,0.31139624,0.14242034,0.6836258,0.08375148,0.38824895,0.01687866,0.48279697
61,BIDEN,Taxpayers money.,0.0143253105,0.2815116,0.3298799,0.13265374,0.062164437,0.25881764,0.03338158,0.54077375
62,TRUMP,"No, you know who the taxpayer is. It’s called China.",0.07054565,0.112080015,0.07972708,0.2688226,0.07209374,0.09128397,0.03338158,0.22576377
63,BIDEN,Not true.,0.009236055,0.34428877,0.20460455,0.38030803,0.13093169,0.34038833,0.064521715,0.65025157
64,TRUMP,"China paid $28 billion and you know what they did to pay it, Joe? They devalued their currency and they also paid up, and you know who got the money? Our farmers. Our great farmers, because they were targeted. You never charge them anything. Also, I charged them 25% on dumped steel, because they were killing our steel industry. We were not going to have a steel industry, and now we have a steel industry.",0.063027434,0.72545785,0.570177,0.7209458,0.6631464,0.68784165,0.6381839,0.6410067
